black_ratio,edge_ratio,mean_intensity,std_intensity,center_x,center_y,contour_count,bbox_area,aspect_ratio,horizontal_density_std,vertical_density_std,cell_occupancy_count,cell_density_std,symmetry_score,label
0.0166015625,0.12969970703125,242.91937255859375,41.955906922393375,0.36825022977941174,0.6114430147058824,19,0.7451171875,0.9732142857142857,2.537222891273055,2.5186802099512358,6,0.022484808137604007,0.031982421875,0
0.00921630859375,0.01934814453125,252.00958251953125,23.401401230739115,0.2191639072847682,0.3035492549668874,21,0.58544921875,0.8073394495412844,1.6883497571130663,1.9342052379061923,4,0.0151602039881925,0.0184326171875,0
0.00927734375,0.11859130859375,245.3369140625,36.28436900687388,0.3885690789473684,0.4281455592105263,18,0.6317138671875,1.2777777777777777,1.995111212439046,1.5995604865087159,3,0.018602810743699943,0.018310546875,0
0.019287109375,0.12591552734375,239.37615966796875,40.688094579683714,0.620673457278481,0.5079113924050633,18,0.784423828125,1.2352941176470589,3.3141210656069884,3.104778323407325,6,0.02324726466013726,0.034423828125,0
0.01654052734375,0.1275634765625,242.98907470703125,41.691859197135294,0.527329335793358,0.5824204335793358,23,0.82073974609375,1.0530973451327434,2.3272203569588656,2.5050607956382516,6,0.02058749386660514,0.0330810546875,0
0.0870361328125,0.1324462890625,231.48492431640625,70.85779365151913,0.5375832748948106,0.4965923036465638,20,1.0,1.0,19.20112886289176,18.540384289689765,16,0.04485930355840965,0.11865234375,0
0.00762939453125,0.11968994140625,249.5543212890625,21.69221014184999,0.7045,0.4459375,15,0.7109375,1.0769230769230769,2.0746417000517825,1.9099445498740926,6,0.011441935018118528,0.0152587890625,0
0.00830078125,0.116943359375,245.451171875,35.93659725216355,0.5860523897058824,0.6362017463235294,17,0.6483154296875,1.202127659574468,2.327653056192009,1.5499495959546556,3,0.015429223934887657,0.0166015625,0
0.03778076171875,0.138427734375,238.5093994140625,45.42006263079555,0.439595113085622,0.5289781906300485,24,0.8681640625,1.1339285714285714,4.927247811516461,4.6414863994300095,11,0.030341717413290854,0.0657958984375,0
0.00531005859375,0.1173095703125,246.02679443359375,33.850956892628744,0.5079920977011494,0.28313577586206895,18,0.677001953125,0.7966101694915254,1.643802726103029,1.3342460051818592,3,0.010747561411055467,0.0106201171875,0
0.02362060546875,0.1334228515625,240.8759765625,46.858843559668124,0.4886143410852713,0.5480256782945736,18,0.849609375,0.9666666666666667,3.35285522854682,2.759825752397015,8,0.02449016155034649,0.0469970703125,0
0.0848388671875,0.1312255859375,232.23089599609375,69.867494356141,0.4953462230215827,0.5447054856115108,12,1.0,1.0,19.149385750184653,18.734049204840233,16,0.049270306181826345,0.119140625,0
0.01287841796875,0.12213134765625,244.38525390625,38.574976675579066,0.4157656990521327,0.4693794431279621,18,0.71185302734375,0.981651376146789,2.306884546004362,2.3304701904537954,4,0.02144054797667032,0.0257568359375,0
0.0091552734375,0.01983642578125,252.1385498046875,22.144532961533272,0.38203125,0.56125,28,0.619384765625,0.7288135593220338,1.556786428632714,1.750488213149406,5,0.01610541874343248,0.018310546875,0
0.01177978515625,0.117431640625,244.68829345703125,37.97945540524149,0.6183613989637305,0.4190819300518135,22,0.8203125,0.9333333333333333,2.1028109674537436,1.854033161743271,4,0.019541832917759513,0.0228271484375,0
0.01226806640625,0.12066650390625,244.76226806640625,37.99627268459738,0.6053715796019901,0.542793843283582,20,0.77911376953125,0.9652173913043478,1.7261028799998424,1.831510620319672,5,0.01906476851551137,0.0245361328125,0
0.0186767578125,0.13427734375,242.7340087890625,35.96133279904287,0.3924121732026144,0.33034620098039214,18,0.589599609375,0.8761904761904762,3.448809520599101,3.6405579392965306,6,0.024119005614797195,0.0361328125,0
0.00555419921875,0.0128173828125,253.1419677734375,17.57401303113471,0.6690418956043956,0.5803571428571429,24,0.86212158203125,1.1061946902654867,1.4478019101706388,1.186857350777148,4,0.010064510346036608,0.0111083984375,0
0.0867919921875,0.13348388671875,231.608642578125,70.41470289854398,0.5033513537271449,0.5071916754571026,10,1.0,1.0,18.74801421776117,18.966761376402008,15,0.04941405646885771,0.119873046875,0
0.00921630859375,0.11346435546875,245.7266845703125,35.91197301056894,0.574296357615894,0.6284147350993378,18,0.41949462890625,1.1012658227848102,2.711185147190016,1.8003193889817857,5,0.015772953496481945,0.0167236328125,0
